employee_id,month,q_workload,q_alignment,q_recognition,q_growth,comment_text,sentiment_compound,survey_mean,engagement_score,engagement_band
317,2024-06,3,4,3,3,Tools are adequate for my tasks,0.2263,3.25,0.577695,Moderate
317,2024-07,3,3,4,3,Standard benefits and compensation,0.3818,3.25,0.60102,Moderate
317,2024-08,2,4,2,2,Unclear career progression path,-0.25,2.5,0.37499999999999994,Low
317,2024-09,2,2,4,2,Delivery delays and context switching,0.0,2.5,0.4125,Moderate
317,2024-10,2,3,4,3,Tools are adequate for my tasks,0.2263,3.0,0.533945,Moderate
317,2024-11,3,3,2,5,Tools are adequate for my tasks,0.2263,3.25,0.577695,Moderate
317,2024-12,3,5,2,3,Team dynamic is stable,0.5859,3.25,0.631635,Moderate
317,2025-01,2,4,4,4,Standard benefits and compensation,0.3818,3.5,0.64477,Moderate
317,2025-02,2,3,3,3,Unclear career progression path,-0.25,2.75,0.41874999999999996,Moderate
317,2025-03,2,3,3,4,"Communication is fine, some delays",0.2023,3.0,0.530345,Moderate
317,2025-04,4,2,4,2,Standard benefits and compensation,0.3818,3.0,0.5572699999999999,Moderate
317,2025-05,3,5,5,3,Challenging work with great autonomy,0.6908,4.0,0.7786199999999999,High
317,2025-06,3,5,1,5,"Communication is fine, some delays",0.2023,3.5,0.617845,Moderate
317,2025-07,3,3,2,4,Team dynamic is stable,0.5859,3.0,0.587885,Moderate
317,2025-08,3,4,4,4,Getting used to new systems,0.0,3.75,0.63125,Moderate
317,2025-09,3,3,5,4,Workload is manageable most weeks,0.0,3.75,0.63125,Moderate
318,2023-10,3,2,4,3,Hybrid schedule works most of the time,0.0,3.0,0.5,Moderate
318,2023-11,2,3,3,4,"Communication is fine, some delays",0.2023,3.0,0.530345,Moderate
318,2023-12,5,4,1,4,Workload is manageable most weeks,0.0,3.5,0.5875,Moderate
318,2024-01,2,2,4,4,Hybrid schedule works most of the time,0.0,3.0,0.5,Moderate
318,2024-02,3,3,3,2,Poor recognition and slow decisions,-0.4767,2.75,0.38474499999999995,Low
318,2024-03,1,3,5,4,Workload is manageable most weeks,0.0,3.25,0.54375,Moderate
318,2024-04,3,3,2,5,Getting used to new systems,0.0,3.25,0.54375,Moderate
318,2024-05,4,3,4,3,Tools are adequate for my tasks,0.2263,3.5,0.621445,Moderate
318,2024-06,2,4,3,4,"Communication is fine, some delays",0.2023,3.25,0.574095,Moderate
318,2024-07,3,5,3,4,Getting used to new systems,0.0,3.75,0.63125,Moderate
318,2024-08,3,4,3,4,Some projects more interesting than others,0.4576,3.5,0.65614,Moderate
318,2024-09,1,4,3,2,"Heavy workload, burnout risk",-0.2732,2.5,0.37151999999999996,Low
318,2024-10,4,2,4,4,Getting used to new systems,0.0,3.5,0.5875,Moderate
318,2024-11,1,4,3,3,Too many meetings and unclear priorities,-0.25,2.75,0.41874999999999996,Moderate
318,2024-12,3,4,4,3,Getting used to new systems,0.0,3.5,0.5875,Moderate
318,2025-01,2,5,1,4,Standard benefits and compensation,0.3818,3.0,0.5572699999999999,Moderate
318,2025-02,3,5,3,4,Team dynamic is stable,0.5859,3.75,0.719135,High
318,2025-03,4,4,4,5,Challenging work with great autonomy,0.6908,4.25,0.8223699999999999,High
318,2025-04,3,4,3,5,Getting used to new systems,0.0,3.75,0.63125,Moderate
318,2025-05,2,4,5,3,Getting used to new systems,0.0,3.5,0.5875,Moderate
318,2025-06,1,3,3,4,"Heavy workload, burnout risk",-0.2732,2.75,0.41527,Moderate
318,2025-07,4,3,2,5,"Communication is fine, some delays",0.2023,3.5,0.617845,Moderate
318,2025-08,3,4,4,3,Processes are okay but could be improved,0.6808,3.5,0.68962,Moderate
318,2025-09,4,4,4,3,Standard benefits and compensation,0.3818,3.75,0.6885199999999999,Moderate
319,2023-10,2,2,3,4,"Heavy workload, burnout risk",-0.2732,2.75,0.41527,Moderate
319,2023-11,4,4,3,4,Hybrid schedule works most of the time,0.0,3.75,0.63125,Moderate
319,2023-12,3,3,4,4,Tools are adequate for my tasks,0.2263,3.5,0.621445,Moderate
319,2024-01,3,2,3,4,"Communication is fine, some delays",0.2023,3.0,0.530345,Moderate
319,2024-02,4,3,3,3,"Communication is fine, some delays",0.2023,3.25,0.574095,Moderate
319,2024-03,2,4,3,4,Team dynamic is stable,0.5859,3.25,0.631635,Moderate
319,2024-04,3,5,3,4,Tools are adequate for my tasks,0.2263,3.75,0.665195,Moderate
319,2024-05,2,3,2,5,Hybrid schedule works most of the time,0.0,3.0,0.5,Moderate
319,2024-06,2,5,3,3,Workload is manageable most weeks,0.0,3.25,0.54375,Moderate
319,2024-07,4,3,3,5,Team dynamic is stable,0.5859,3.75,0.719135,High
319,2024-08,5,4,3,4,Manager provides regular feedback,0.0,4.0,0.6749999999999999,Moderate
319,2024-09,3,3,3,4,"Communication is fine, some delays",0.2023,3.25,0.574095,Moderate
319,2024-10,4,4,3,4,Some projects more interesting than others,0.4576,3.75,0.6998899999999999,Moderate
319,2024-11,5,3,3,3,Processes are okay but could be improved,0.6808,3.5,0.68962,Moderate
319,2024-12,4,5,3,3,Hybrid schedule works most of the time,0.0,3.75,0.63125,Moderate
319,2025-01,2,4,2,4,Getting used to new systems,0.0,3.0,0.5,Moderate
319,2025-02,3,5,4,5,Great manager and clear goals,0.7717,4.25,0.834505,High
319,2025-03,4,5,4,2,Standard benefits and compensation,0.3818,3.75,0.6885199999999999,Moderate
319,2025-04,4,2,3,3,Workload is manageable most weeks,0.0,3.0,0.5,Moderate
319,2025-05,3,5,3,4,Tools are adequate for my tasks,0.2263,3.75,0.665195,Moderate
319,2025-06,4,5,3,4,Great manager and clear goals,0.7717,4.0,0.7907549999999999,High
319,2025-07,2,3,5,4,Some projects more interesting than others,0.4576,3.5,0.65614,Moderate
319,2025-08,2,5,3,5,Standard benefits and compensation,0.3818,3.75,0.6885199999999999,Moderate
319,2025-09,5,4,4,2,Processes are okay but could be improved,0.6808,3.75,0.73337,High
320,2023-10,4,3,5,3,Standard benefits and compensation,0.3818,3.75,0.6885199999999999,Moderate
320,2023-11,3,4,3,5,"Communication is fine, some delays",0.2023,3.75,0.6615949999999999,Moderate
320,2023-12,3,4,4,5,Supportive team and flexible hours,0.4767,4.0,0.746505,High
320,2024-01,1,5,4,4,Processes are okay but could be improved,0.6808,3.5,0.68962,Moderate
320,2024-02,3,4,3,3,Getting used to new systems,0.0,3.25,0.54375,Moderate
320,2024-03,4,5,4,4,Challenging work with great autonomy,0.6908,4.25,0.8223699999999999,High
320,2024-04,4,5,4,3,Challenging work with great autonomy,0.6908,4.0,0.7786199999999999,High
320,2024-05,3,4,3,4,Tools are adequate for my tasks,0.2263,3.5,0.621445,Moderate
320,2024-06,4,3,3,2,Workload is manageable most weeks,0.0,3.0,0.5,Moderate
320,2024-07,2,5,5,4,Strong leadership and transparent communication,0.5106,4.0,0.75159,High
320,2024-08,4,3,4,4,Workload is manageable most weeks,0.0,3.75,0.63125,Moderate
320,2024-09,5,3,3,5,Manager provides regular feedback,0.0,4.0,0.6749999999999999,Moderate
320,2024-10,4,5,3,3,Getting used to new systems,0.0,3.75,0.63125,Moderate
320,2024-11,3,5,3,5,Strong leadership and transparent communication,0.5106,4.0,0.75159,High
320,2024-12,4,3,5,3,"Communication is fine, some delays",0.2023,3.75,0.6615949999999999,Moderate
320,2025-01,5,2,4,3,Hybrid schedule works most of the time,0.0,3.5,0.5875,Moderate
320,2025-02,3,3,3,4,Workload is manageable most weeks,0.0,3.25,0.54375,Moderate
320,2025-03,3,4,4,4,Tools are adequate for my tasks,0.2263,3.75,0.665195,Moderate
320,2025-04,3,5,5,5,Strong leadership and transparent communication,0.5106,4.5,0.8390899999999999,High
320,2025-05,4,2,3,4,Workload is manageable most weeks,0.0,3.25,0.54375,Moderate
320,2025-06,4,3,3,2,Processes are okay but could be improved,0.6808,3.0,0.60212,Moderate
320,2025-07,3,5,3,4,Team dynamic is stable,0.5859,3.75,0.719135,High
320,2025-08,3,3,5,3,Some projects more interesting than others,0.4576,3.5,0.65614,Moderate
320,2025-09,3,3,2,3,"Heavy workload, burnout risk",-0.2732,2.75,0.41527,Moderate
321,2023-10,4,4,4,2,Some projects more interesting than others,0.4576,3.5,0.65614,Moderate
321,2023-11,3,3,2,4,Tools are adequate for my tasks,0.2263,3.0,0.533945,Moderate
321,2023-12,2,4,3,3,"Communication is fine, some delays",0.2023,3.0,0.530345,Moderate
321,2024-01,3,4,2,4,Hybrid schedule works most of the time,0.0,3.25,0.54375,Moderate
321,2024-02,4,4,3,3,Some projects more interesting than others,0.4576,3.5,0.65614,Moderate
321,2024-03,2,4,4,2,Processes are okay but could be improved,0.6808,3.0,0.60212,Moderate
321,2024-04,5,3,3,3,Workload is manageable most weeks,0.0,3.5,0.5875,Moderate
321,2024-05,2,3,5,2,Hybrid schedule works most of the time,0.0,3.0,0.5,Moderate
321,2024-06,4,4,4,4,Good growth opportunities and training,0.7964,4.0,0.7944599999999999,High
321,2024-07,3,4,5,3,Some projects more interesting than others,0.4576,3.75,0.6998899999999999,Moderate
321,2024-08,2,2,3,4,Unclear career progression path,-0.25,2.75,0.41874999999999996,Moderate
321,2024-09,3,4,2,4,Tools are adequate for my tasks,0.2263,3.25,0.577695,Moderate
321,2024-10,3,5,4,3,"Communication is fine, some delays",0.2023,3.75,0.6615949999999999,Moderate
321,2024-11,3,4,3,3,Processes are okay but could be improved,0.6808,3.25,0.6458699999999999,Moderate
321,2024-12,4,4,3,3,Tools are adequate for my tasks,0.2263,3.5,0.621445,Moderate
321,2025-01,4,4,4,4,Challenging work with great autonomy,0.6908,4.0,0.7786199999999999,High
321,2025-02,3,3,5,3,Some projects more interesting than others,0.4576,3.5,0.65614,Moderate
321,2025-03,2,4,3,5,Tools are adequate for my tasks,0.2263,3.5,0.621445,Moderate
321,2025-04,4,4,4,2,"Communication is fine, some delays",0.2023,3.5,0.617845,Moderate
321,2025-05,4,5,4,2,Standard benefits and compensation,0.3818,3.75,0.6885199999999999,Moderate
321,2025-06,2,3,4,3,Processes are okay but could be improved,0.6808,3.0,0.60212,Moderate
321,2025-07,4,4,3,2,Standard benefits and compensation,0.3818,3.25,0.60102,Moderate
321,2025-08,4,4,4,3,Team dynamic is stable,0.5859,3.75,0.719135,High
321,2025-09,4,5,2,3,Hybrid schedule works most of the time,0.0,3.5,0.5875,Moderate
322,2023-10,4,2,2,4,Getting used to new systems,0.0,3.0,0.5,Moderate
322,2023-11,3,3,3,3,Getting used to new systems,0.0,3.0,0.5,Moderate
322,2023-12,3,4,4,2,Some projects more interesting than others,0.4576,3.25,0.61239,Moderate
322,2024-01,4,4,5,5,Challenging work with great autonomy,0.6908,4.5,0.8661199999999999,High
322,2024-02,3,2,4,3,Tools are adequate for my tasks,0.2263,3.0,0.533945,Moderate
322,2024-03,2,4,3,4,Some projects more interesting than others,0.4576,3.25,0.61239,Moderate
322,2024-04,2,4,1,3,"Heavy workload, burnout risk",-0.2732,2.5,0.37151999999999996,Low
322,2024-05,2,4,3,3,Some projects more interesting than others,0.4576,3.0,0.56864,Moderate
322,2024-06,2,3,1,4,Limited feedback from management,-0.2263,2.5,0.378555,Low
322,2024-07,3,3,3,5,"Communication is fine, some delays",0.2023,3.5,0.617845,Moderate
322,2024-08,5,4,3,3,Some projects more interesting than others,0.4576,3.75,0.6998899999999999,Moderate
322,2024-09,4,3,3,3,Some projects more interesting than others,0.4576,3.25,0.61239,Moderate
322,2024-10,3,4,2,4,Processes are okay but could be improved,0.6808,3.25,0.6458699999999999,Moderate
322,2024-11,3,4,2,3,Workload is manageable most weeks,0.0,3.0,0.5,Moderate
322,2024-12,2,3,4,2,Frequent reorganizations causing confusion,-0.296,2.75,0.41184999999999994,Moderate
322,2025-01,3,3,2,3,Limited feedback from management,-0.2263,2.75,0.422305,Moderate
322,2025-02,3,3,3,5,Getting used to new systems,0.0,3.5,0.5875,Moderate
322,2025-03,3,4,3,4,Hybrid schedule works most of the time,0.0,3.5,0.5875,Moderate
322,2025-04,4,2,4,4,"Communication is fine, some delays",0.2023,3.5,0.617845,Moderate
322,2025-05,3,3,3,4,Getting used to new systems,0.0,3.25,0.54375,Moderate
322,2025-06,3,3,5,4,Team dynamic is stable,0.5859,3.75,0.719135,High
322,2025-07,1,4,3,2,Frequent reorganizations causing confusion,-0.296,2.5,0.3680999999999999,Low
322,2025-08,5,3,2,3,Processes are okay but could be improved,0.6808,3.25,0.6458699999999999,Moderate
322,2025-09,4,4,4,4,Recognized for my work recently,0.0,4.0,0.6749999999999999,Moderate
323,2023-10,2,3,2,4,Resource constraints affecting quality,0.0,2.75,0.45624999999999993,Moderate
323,2023-11,3,5,2,3,Some projects more interesting than others,0.4576,3.25,0.61239,Moderate
323,2023-12,2,3,3,2,"Heavy workload, burnout risk",-0.2732,2.5,0.37151999999999996,Low
323,2024-01,3,5,2,4,Getting used to new systems,0.0,3.5,0.5875,Moderate
323,2024-02,3,4,3,3,Tools are adequate for my tasks,0.2263,3.25,0.577695,Moderate
323,2024-03,2,4,1,3,Poor recognition and slow decisions,-0.4767,2.5,0.34099499999999994,Low
323,2024-04,4,2,3,4,"Communication is fine, some delays",0.2023,3.25,0.574095,Moderate
323,2024-05,4,5,3,5,Recognized for my work recently,0.0,4.25,0.71875,High
323,2024-06,4,4,3,3,Hybrid schedule works most of the time,0.0,3.5,0.5875,Moderate
323,2024-07,2,4,4,4,Team dynamic is stable,0.5859,3.5,0.675385,Moderate
323,2024-08,3,5,4,3,Some projects more interesting than others,0.4576,3.75,0.6998899999999999,Moderate
323,2024-09,3,3,3,3,Tools are adequate for my tasks,0.2263,3.0,0.533945,Moderate
323,2024-10,3,2,2,4,Struggling with work-life balance,-0.4215,2.75,0.39302499999999996,Low
323,2024-11,3,5,3,2,Workload is manageable most weeks,0.0,3.25,0.54375,Moderate
323,2024-12,4,5,2,5,Team celebrates wins together,0.8126,4.0,0.7968899999999999,High
323,2025-01,3,3,2,3,"Heavy workload, burnout risk",-0.2732,2.75,0.41527,Moderate
323,2025-02,4,5,4,3,Supportive team and flexible hours,0.4767,4.0,0.746505,High
323,2025-03,2,4,1,3,Frequent reorganizations causing confusion,-0.296,2.5,0.3680999999999999,Low
323,2025-04,1,3,3,5,Processes are okay but could be improved,0.6808,3.0,0.60212,Moderate
323,2025-05,3,5,4,5,Team celebrates wins together,0.8126,4.25,0.8406399999999999,High
323,2025-06,3,4,3,2,Some projects more interesting than others,0.4576,3.0,0.56864,Moderate
323,2025-07,4,3,3,4,Some projects more interesting than others,0.4576,3.5,0.65614,Moderate
323,2025-08,4,5,4,4,Great manager and clear goals,0.7717,4.25,0.834505,High
323,2025-09,1,5,4,3,Getting used to new systems,0.0,3.25,0.54375,Moderate
324,2023-10,3,5,3,5,Manager provides regular feedback,0.0,4.0,0.6749999999999999,Moderate
324,2023-11,3,2,5,3,Tools are adequate for my tasks,0.2263,3.25,0.577695,Moderate
324,2023-12,2,4,4,3,Standard benefits and compensation,0.3818,3.25,0.60102,Moderate
324,2024-01,4,3,3,3,Tools are adequate for my tasks,0.2263,3.25,0.577695,Moderate
324,2024-02,3,4,3,3,Processes are okay but could be improved,0.6808,3.25,0.6458699999999999,Moderate
324,2024-03,3,5,1,5,Team dynamic is stable,0.5859,3.5,0.675385,Moderate
324,2024-04,4,2,3,3,Workload is manageable most weeks,0.0,3.0,0.5,Moderate
324,2024-05,2,4,3,4,Processes are okay but could be improved,0.6808,3.25,0.6458699999999999,Moderate
324,2024-06,3,4,4,3,Getting used to new systems,0.0,3.5,0.5875,Moderate
324,2024-07,4,3,4,4,"Communication is fine, some delays",0.2023,3.75,0.6615949999999999,Moderate
324,2024-08,4,4,4,3,"Communication is fine, some delays",0.2023,3.75,0.6615949999999999,Moderate
324,2024-09,2,3,4,2,Unclear career progression path,-0.25,2.75,0.41874999999999996,Moderate
324,2024-10,4,3,2,4,Workload is manageable most weeks,0.0,3.25,0.54375,Moderate
324,2024-11,2,4,3,3,Processes are okay but could be improved,0.6808,3.0,0.60212,Moderate
324,2024-12,2,3,4,5,Some projects more interesting than others,0.4576,3.5,0.65614,Moderate
324,2025-01,3,4,4,4,Tools are adequate for my tasks,0.2263,3.75,0.665195,Moderate
324,2025-02,4,3,3,2,Standard benefits and compensation,0.3818,3.0,0.5572699999999999,Moderate
324,2025-03,4,4,2,3,Getting used to new systems,0.0,3.25,0.54375,Moderate
324,2025-04,3,5,3,5,Challenging work with great autonomy,0.6908,4.0,0.7786199999999999,High
324,2025-05,3,3,2,3,Struggling with work-life balance,-0.4215,2.75,0.39302499999999996,Low
324,2025-06,3,4,4,3,Tools are adequate for my tasks,0.2263,3.5,0.621445,Moderate
324,2025-07,3,5,4,4,Strong leadership and transparent communication,0.5106,4.0,0.75159,High
324,2025-08,5,3,3,3,"Communication is fine, some delays",0.2023,3.5,0.617845,Moderate
324,2025-09,4,5,3,4,"Collaborative culture, love the projects",0.6369,4.0,0.770535,High
325,2023-10,3,4,3,3,"Communication is fine, some delays",0.2023,3.25,0.574095,Moderate
325,2023-11,2,4,3,4,Processes are okay but could be improved,0.6808,3.25,0.6458699999999999,Moderate
325,2023-12,4,3,4,4,Tools are adequate for my tasks,0.2263,3.75,0.665195,Moderate
325,2024-01,3,3,3,3,Processes are okay but could be improved,0.6808,3.0,0.60212,Moderate
325,2024-02,3,4,1,4,Some projects more interesting than others,0.4576,3.0,0.56864,Moderate
325,2024-03,4,3,3,3,Team dynamic is stable,0.5859,3.25,0.631635,Moderate
325,2024-04,2,2,2,3,Too many meetings and unclear priorities,-0.25,2.25,0.33125,Low
325,2024-05,2,4,2,4,Workload is manageable most weeks,0.0,3.0,0.5,Moderate
325,2024-06,3,4,3,3,Some projects more interesting than others,0.4576,3.25,0.61239,Moderate
325,2024-07,2,4,3,3,Processes are okay but could be improved,0.6808,3.0,0.60212,Moderate
325,2024-08,4,3,2,4,Workload is manageable most weeks,0.0,3.25,0.54375,Moderate
325,2024-09,2,4,3,2,Poor recognition and slow decisions,-0.4767,2.75,0.38474499999999995,Low
325,2024-10,2,3,1,4,Resource constraints affecting quality,0.0,2.5,0.4125,Moderate
325,2024-11,1,3,3,2,Resource constraints affecting quality,0.0,2.25,0.36875,Low
325,2024-12,2,3,5,2,Some projects more interesting than others,0.4576,3.0,0.56864,Moderate
325,2025-01,3,4,5,5,Manager provides regular feedback,0.0,4.25,0.71875,High
325,2025-02,4,4,3,3,Getting used to new systems,0.0,3.5,0.5875,Moderate
325,2025-03,2,3,3,4,Tools are adequate for my tasks,0.2263,3.0,0.533945,Moderate
325,2025-04,4,4,2,3,Standard benefits and compensation,0.3818,3.25,0.60102,Moderate
325,2025-05,2,4,3,4,Some projects more interesting than others,0.4576,3.25,0.61239,Moderate
325,2025-06,2,3,2,2,Delivery delays and context switching,0.0,2.25,0.36875,Low
325,2025-07,2,4,3,3,Processes are okay but could be improved,0.6808,3.0,0.60212,Moderate
325,2025-08,3,4,2,4,"Communication is fine, some delays",0.2023,3.25,0.574095,Moderate
325,2025-09,3,4,3,4,"Communication is fine, some delays",0.2023,3.5,0.617845,Moderate
326,2023-10,1,4,4,3,Workload is manageable most weeks,0.0,3.0,0.5,Moderate
326,2023-11,4,4,5,4,"Collaborative culture, love the projects",0.6369,4.25,0.8142849999999999,High
326,2023-12,4,4,4,3,Processes are okay but could be improved,0.6808,3.75,0.73337,High
326,2024-01,2,4,4,4,Workload is manageable most weeks,0.0,3.5,0.5875,Moderate
326,2024-02,4,3,2,5,Hybrid schedule works most of the time,0.0,3.5,0.5875,Moderate
326,2024-03,2,4,3,2,Too many meetings and unclear priorities,-0.25,2.75,0.41874999999999996,Moderate
326,2024-04,3,3,2,3,Lack of growth opportunities,0.4404,2.75,0.5223099999999999,Moderate
326,2024-05,3,4,2,2,Resource constraints affecting quality,0.0,2.75,0.45624999999999993,Moderate
326,2024-06,2,3,3,3,Poor recognition and slow decisions,-0.4767,2.75,0.38474499999999995,Low
326,2024-07,3,4,3,3,Hybrid schedule works most of the time,0.0,3.25,0.54375,Moderate
